"customer_id","gender","seniorcitizen","partner","dependents","tenure_months","phoneservice","multiplelines","internetservice","onlinesecurity","onlinebackup","deviceprotection","techsupport","streamingtv","streamingmovies","contract","paperlessbilling","paymentmethod","monthly_charge","total_charge","churn_flag","txn_count","avg_txn_amount","total_revenue","first_txn_month","last_txn_month","months_recorded","avg_active_days","avg_sessions_per_day","avg_session_duration_min","avg_feature_usage_score","last_active_month","ticket_count","unresolved_ticket_count","unresolved_ticket_rate","avg_time_to_resolve_hours","last_ticket_month"
"7233-PAHHL","Male","0","Yes","Yes","66","Yes","Yes","DSL","Yes","No","Yes","Yes","Yes","Yes","Two year","Yes","Mailed check","84.0","5714.25","0","4","83.175","332.7","34","51","11","17.90909090909091","3.4072727272727277","14.709090909090907","0.4809090909090909","66","3","1","0.3333333333333333","31.399999999999995","62"
"6067-NGCEU","Female","0","No","No","65","Yes","Yes","Fiber optic","Yes","Yes","Yes","No","Yes","Yes","Month-to-month","Yes","Credit card (automatic)","111.05","7107.0","0","5","121.828","609.14","17","50","9","16.0","2.602222222222222","17.066666666666666","0.5911111111111111","64","2","0","0.0","46.15","46"
"9848-JQJTX","Male","0","No","No","72","Yes","Yes","Fiber optic","No","Yes","Yes","No","Yes","Yes","Two year","Yes","Bank transfer (automatic)","100.9","7459.05","0","5","107.96199999999999","539.81","21","60","12","16.916666666666668","2.9041666666666663","15.674999999999999","0.6141666666666666","70","1","0","0.0","49.8","52"
"8637-XJIVR","Female","0","No","No","12","Yes","Yes","Fiber optic","Yes","No","No","No","No","No","Month-to-month","Yes","Electronic check","78.95","927.35","1","1","66.45","66.45","9","9","7","8.857142857142858","1.23","16.099999999999998","0.5971428571428571","11","3","1","0.3333333333333333","37.800000000000004","8"
"9803-FTJCG","Male","0","Yes","Yes","71","Yes","Yes","DSL","Yes","Yes","No","Yes","No","No","One year","Yes","Credit card (automatic)","66.85","4748.7","0","3","61.086666666666666","183.26","29","68","9","20.77777777777778","2.454444444444445","15.211111111111112","0.5255555555555556","70","1","0","0.0","64.6","30"
"0278-YXOOG","Male","0","No","No","5","Yes","No","No","No internet service","No internet service","No internet service","No internet service","No internet service","No internet service","Month-to-month","No","Mailed check","21.05","113.85","1","6","25.21166666666667","151.27","1","4","3","11.666666666666666","1.0166666666666666","17.53333333333333","0.5866666666666667","4","3","0","0.0","19.366666666666667","5"
"3212-KXOCR","Male","0","No","No","52","Yes","No","No","No internet service","No internet service","No internet service","No internet service","No internet service","No internet service","Two year","No","Bank transfer (automatic)","21.0","1107.2","0","2","21.58","43.16","4","50","4","20.5","2.8375","13.775000000000002","0.8075000000000001","34","2","1","0.5","15.05","12"
"4598-XLKNJ","Female","1","Yes","No","25","Yes","No","Fiber optic","No","Yes","Yes","No","Yes","Yes","Month-to-month","Yes","Electronic check","98.5","2514.5","1","1","99.33","99.33","22","22","3","11.666666666666666","1.09","13.5","0.6666666666666666","21","3","0","0.0","24.2","25"
"6380-ARCEH","Male","0","No","No","1","Yes","No","No","No internet service","No internet service","No internet service","No internet service","No internet service","No internet service","Month-to-month","No","Mailed check","20.2","20.2","0","6","21.23333333333333","127.39999999999999","1","1","1","17.0","3.71","22.4","0.73","1","0","0","0.0","0.0",
"3679-XASPY","Female","0","Yes","Yes","1","Yes","No","No","No internet service","No internet service","No internet service","No internet service","No internet service","No internet service","Month-to-month","No","Electronic check","19.45","19.45","0","7","20.830000000000002","145.81","1","1","1","12.0","3.94","14.7","0.9","1","3","0","0.0","35.4","1"
"7123-WQUHX","Male","0","No","No","38","Yes","Yes","Fiber optic","No","No","Yes","Yes","Yes","No","One year","No","Bank transfer (automatic)","95.0","3605.6","0","2","127.61500000000001","255.23000000000002","1","31","12","16.0","2.8491666666666666","14.966666666666669","0.5599999999999999","34","2","1","0.5","47.6","33"
"5386-THSLQ","Female","1","Yes","No","66","No","No phone service","DSL","No","Yes","Yes","No","Yes","No","One year","No","Bank transfer (automatic)","45.55","3027.25","0","5","54.262000000000015","271.31000000000006","5","53","8","19.25","2.6762499999999996","15.25","0.6512500000000001","64","3","1","0.3333333333333333","39.0","61"
"3192-NQECA","Male","0","Yes","No","68","Yes","Yes","Fiber optic","No","Yes","Yes","Yes","Yes","Yes","Two year","Yes","Bank transfer (automatic)","110.0","7611.85","1","2","130.275","260.55","11","19","12","6.583333333333333","1.2633333333333334","17.125","0.6475000000000001","56","4","2","0.5","39.974999999999994","65"
"6180-YBIQI","Male","0","No","No","5","No","No phone service","DSL","No","No","No","No","No","No","Month-to-month","No","Mailed check","24.3","100.2","0","2","26.799999999999997","53.599999999999994","3","5","3","20.333333333333332","2.44","18.433333333333334","0.7999999999999999","5","2","0","0.0","30.099999999999998","3"
"6728-DKUCO","Female","0","Yes","Yes","72","Yes","Yes","Fiber optic","Yes","Yes","No","No","Yes","Yes","One year","Yes","Electronic check","104.15","7303.05","0","8","109.26","874.08","9","72","4","21.0","2.875","16.575","0.6125","48","2","0","0.0","38.0","48"
"9750-BOOHV","Female","0","No","No","32","No","No phone service","DSL","Yes","No","No","No","No","No","One year","No","Mailed check","30.15","927.65","0","4","34.9325","139.73","24","28","7","17.857142857142858","2.912857142857143","19.485714285714284","0.5128571428571428","30","2","0","0.0","40.8","22"
"8597-CWYHH","Male","0","No","No","43","Yes","Yes","Fiber optic","No","No","No","No","Yes","Yes","One year","No","Mailed check","94.35","3921.3","0","5","85.33399999999999","426.66999999999996","14","40","8","21.125","2.7262500000000003","15.500000000000002","0.63","34","2","1","0.5","6.8","28"
"2848-YXSMW","Male","0","Yes","Yes","72","Yes","No","No","No internet service","No internet service","No internet service","No internet service","No internet service","No internet service","Two year","No","Credit card (automatic)","19.4","1363.25","0","11","20.995454545454546","230.95","18","69","3","18.666666666666668","3.23","17.400000000000002","0.7466666666666667","23","3","3","1.0","32.63333333333333","50"
"0486-HECZI","Male","0","Yes","No","55","Yes","Yes","Fiber optic","Yes","Yes","No","No","Yes","No","Month-to-month","Yes","Electronic check","96.75","5238.9","1","5","104.01399999999998","520.0699999999999","9","53","6","9.166666666666666","1.08","14.016666666666666","0.5933333333333333","45","6","4","0.6666666666666666","26.866666666666664","45"
"4549-ZDQYY","Female","0","No","No","52","Yes","No","DSL","Yes","No","Yes","Yes","No","No","One year","No","Credit card (automatic)","57.95","3042.25","0","5","61.984","309.92","30","43","11","16.454545454545453","2.638181818181818","17.163636363636364","0.5463636363636364","52","2","0","0.0","29.349999999999998","28"
"5712-AHQNN","Female","0","No","No","43","Yes","No","Fiber optic","No","Yes","Yes","No","Yes","No","Month-to-month","Yes","Electronic check","91.65","3954.1","0","5","89.652","448.26","7","34","6","18.333333333333332","3.0933333333333333","14.183333333333332","0.6916666666666668","30","1","0","0.0","20.8","40"
"4846-WHAFZ","Female","1","Yes","No","37","Yes","Yes","Fiber optic","No","No","No","No","No","No","Month-to-month","Yes","Electronic check","76.5","2868.15","1","2","86.875","173.75","22","36","11","10.272727272727273","1.1727272727272728","12.8","0.6590909090909091","34","3","2","0.6666666666666666","45.166666666666664","29"
"5256-SKJGO","Female","0","Yes","Yes","64","No","No phone service","DSL","No","Yes","No","Yes","Yes","Yes","Two year","Yes","Electronic check","54.6","3423.5","0","5","68.95","344.75","1","52","3","16.333333333333332","2.7600000000000002","14.733333333333334","0.4833333333333334","52","5","0","0.0","43.04","40"
"3071-VBYPO","Male","0","Yes","Yes","3","Yes","No","Fiber optic","Yes","Yes","No","No","Yes","No","Month-to-month","No","Electronic check","89.85","248.4","0","3","103.82333333333334","311.47","1","3","3","14.666666666666666","2.6999999999999997","11.433333333333332","0.5666666666666668","3","3","0","0.0","44.06666666666666","3"
"9560-BBZXK","Female","0","No","No","36","No","No phone service","DSL","Yes","No","No","No","No","No","Two year","No","Bank transfer (automatic)","31.05","1126.35","0","2","32.24","64.48","11","34","4","18.75","2.4299999999999997","18.375","0.47750000000000004","30","1","1","1.0","53.2","5"
"5299-RULOA","Female","0","Yes","Yes","10","Yes","Yes","Fiber optic","Yes","No","No","No","Yes","Yes","Month-to-month","Yes","Electronic check","100.25","1064.65","1","0","0.0","0.0",,,"5","9.6","1.438","10.919999999999998","0.7300000000000001","10","4","1","0.25","36.525","10"
"8402-OOOHJ","Female","0","No","No","41","Yes","No","No","No internet service","No internet service","No internet service","No internet service","No internet service","No internet service","Two year","No","Mailed check","20.65","835.15","0","7","23.141428571428573","161.99","2","40","7","17.857142857142858","2.8299999999999996","15.771428571428572","0.4685714285714286","38","1","0","0.0","27.8","37"
"9445-ZUEQE","Male","0","Yes","Yes","27","Yes","Yes","Fiber optic","No","Yes","No","Yes","No","No","Month-to-month","Yes","Credit card (automatic)","85.2","2151.6","0","2","102.935","205.87","3","21","7","18.0","3.0728571428571425","12.4","0.5185714285714286","26","3","1","0.3333333333333333","26.666666666666668","26"
"1091-SOZGA","Female","0","Yes","Yes","56","Yes","Yes","Fiber optic","No","No","Yes","No","Yes","Yes","One year","Yes","Credit card (automatic)","99.8","5515.45","0","3","113.22666666666665","339.67999999999995","5","56","4","17.5","2.6824999999999997","18.3","0.7575000000000001","47","4","2","0.5","48.675000000000004","54"
"2928-HLDBA","Female","0","No","No","6","Yes","No","No","No internet service","No internet service","No internet service","No internet service","No internet service","No internet service","Month-to-month","No","Mailed check","20.7","112.75","0","5","20.208000000000002","101.04","2","6","3","19.0","2.716666666666667","13.799999999999999","0.8533333333333334","6","2","1","0.5","23.6","3"
"0404-SWRVG","Male","0","No","No","3","Yes","Yes","Fiber optic","No","No","No","No","No","No","Month-to-month","Yes","Electronic check","74.4","229.55","1","1","69.33","69.33","1","1","3","10.0","1.1333333333333335","10.6","0.45","3","5","3","0.6","43.080000000000005","3"
"6497-TILVL","Female","0","Yes","Yes","7","Yes","No","DSL","Yes","No","No","No","No","No","Month-to-month","No","Mailed check","50.7","350.35","0","9","55.60333333333333","500.43","1","7","7","16.428571428571427","3.1614285714285715","13.171428571428573","0.52","7","1","1","1.0","23.8","3"
"7219-TLZHO","Female","0","Yes","Yes","4","Yes","No","No","No internet service","No internet service","No internet service","No internet service","No internet service","No internet service","Month-to-month","No","Mailed check","20.85","62.9","0","8","25.25","202.0","1","4","4","16.75","3.0125","19.75","0.6875","4","2","1","0.5","45.55","2"
"4622-YNKIJ","Male","0","No","No","33","Yes","No","Fiber optic","Yes","No","No","Yes","Yes","No","Two year","Yes","Electronic check","88.95","3027.65","0","5","104.32000000000001","521.6","1","32","5","21.6","3.0460000000000003","9.3","0.534","28","2","0","0.0","29.4","12"
"4412-YLTKF","Female","1","No","No","27","Yes","Yes","Fiber optic","No","No","Yes","No","No","No","Month-to-month","Yes","Electronic check","78.05","2135.5","1","0","0.0","0.0",,,"11","9.181818181818182","1.3854545454545453","16.83636363636364","0.7163636363636363","27","8","2","0.25","52.825","27"
"6734-PSBAW","Male","0","Yes","No","72","Yes","Yes","No","No internet service","No internet service","No internet service","No internet service","No internet service","No internet service","Two year","Yes","Bank transfer (automatic)","23.55","1723.95","0","5","24.446","122.23","6","63","9","20.555555555555557","3.168888888888889","13.166666666666666","0.5633333333333334","72","1","0","0.0","7.0","19"
"3930-ZGWVE","Male","0","No","No","1","Yes","No","No","No internet service","No internet service","No internet service","No internet service","No internet service","No internet service","Month-to-month","No","Mailed check","19.75","19.75","0","8","20.759999999999998","166.07999999999998","1","1","1","14.0","2.62","10.2","0.42","1","1","0","0.0","15.7","1"
"2639-UGMAZ","Male","1","No","No","71","No","No phone service","DSL","Yes","Yes","No","No","Yes","Yes","One year","Yes","Electronic check","56.45","3985.35","0","3","71.08999999999999","213.26999999999998","13","67","12","17.25","2.6199999999999997","17.683333333333334","0.6475000000000001","64","2","0","0.0","43.349999999999994","45"
"2876-GZYZC","Female","0","No","No","13","Yes","Yes","Fiber optic","No","No","No","No","No","Yes","Month-to-month","Yes","Electronic check","85.95","1215.65","0","3","97.66666666666667","293.0","10","13","3","14.666666666666666","2.453333333333333","10.833333333333334","0.7000000000000001","11","1","0","0.0","62.6","2"
"6207-WIOLX","Female","0","Yes","Yes","25","No","No phone service","DSL","Yes","Yes","Yes","No","Yes","Yes","Month-to-month","Yes","Credit card (automatic)","58.6","1502.65","1","0","0.0","0.0",,,"11","7.2727272727272725","1.0872727272727272","15.645454545454545","0.6845454545454546","24","5","1","0.2","33.92","19"
"8587-XYZSF","Male","0","No","No","67","Yes","No","DSL","No","No","No","Yes","No","No","Two year","No","Bank transfer (automatic)","50.55","3260.1","0","4","55.330000000000005","221.32000000000002","6","37","5","18.2","3.016","17.759999999999998","0.47000000000000003","58","1","1","1.0","48.2","13"
"3091-FYHKI","Male","0","No","No","1","No","No phone service","DSL","No","No","No","No","No","Yes","Month-to-month","Yes","Electronic check","35.45","35.45","1","1","39.05","39.05","1","1","1","8.0","1.97","16.6","0.78","1","0","0","0.0","0.0",
"2372-HWUHI","Male","0","No","No","2","Yes","No","DSL","No","No","No","No","No","No","Month-to-month","No","Electronic check","44.35","81.25","1","3","51.5","154.5","1","2","2","8.5","1.81","13.95","0.8","2","5","1","0.2","33.720000000000006","2"
"7799-LGRDP","Female","0","No","No","43","Yes","Yes","No","No internet service","No internet service","No internet service","No internet service","No internet service","No internet service","Two year","Yes","Credit card (automatic)","25.7","1188.2","0","4","29.7425","118.97","4","38","9","16.22222222222222","2.468888888888889","17.62222222222222","0.5011111111111111","43","2","0","0.0","18.05","17"
"7850-VWJUU","Female","0","No","No","23","Yes","No","Fiber optic","Yes","No","No","No","No","No","Month-to-month","Yes","Bank transfer (automatic)","75.0","1778.5","0","6","72.57000000000001","435.4200000000001","1","21","9","17.333333333333332","2.395555555555555","16.2","0.5266666666666667","23","3","0","0.0","27.933333333333334","23"
"3774-VBNXY","Female","0","Yes","Yes","64","Yes","No","No","No internet service","No internet service","No internet service","No internet service","No internet service","No internet service","Two year","No","Mailed check","20.2","1277.75","0","8","22.052500000000002","176.42000000000002","5","56","11","17.727272727272727","2.547272727272727","17.254545454545454","0.6536363636363636","60","2","0","0.0","39.75","38"
"6217-KDYWC","Male","0","No","Yes","57","Yes","No","No","No internet service","No internet service","No internet service","No internet service","No internet service","No internet service","Two year","Yes","Mailed check","19.6","1170.55","0","1","15.88","15.88","42","42","4","16.5","2.9700000000000006","11.0","0.725","42","1","0","0.0","44.0","38"
"0390-DCFDQ","Female","1","Yes","No","1","Yes","No","Fiber optic","No","No","No","No","No","No","Month-to-month","Yes","Mailed check","70.45","70.45","1","3","71.70333333333333","215.10999999999999","1","1","1","10.0","1.12","20.5","0.81","1","4","2","0.5","45.95","1"
"3146-MSEGF","Female","1","Yes","Yes","72","Yes","Yes","DSL","Yes","Yes","Yes","Yes","Yes","Yes","Two year","Yes","Credit card (automatic)","88.05","6425.65","0","6","94.335","566.01","3","61","10","19.9","2.835","16.04","0.5199999999999999","71","3","1","0.3333333333333333","25.433333333333334","61"
