customer_id,churn_flag,predicted_churn_proba,predicted_ltv,segment_id,tenure_months,monthly_charge,ticket_count,unresolved_ticket_count,avg_feature_usage_score,contract,paymentmethod
9903-LYSAB,0,0.00014379018673786067,508758.25000000006,2,18,73.15,1,0,0.5690909090909091,Month-to-month,Electronic check
0094-OIFMO,1,0.9997628302629658,95.0,2,11,95.0,6,1,0.6540000000000001,Month-to-month,Electronic check
9227-UAQFT,0,0.00014379018673786067,137361.25,0,16,19.75,1,0,0.4928571428571429,Two year,Mailed check
7301-ABVAD,0,0.00014379018673786067,602303.0,3,72,86.6,2,0,0.4033333333333333,Two year,Bank transfer (automatic)
6614-FHDBO,0,0.00014379018673786067,759486.0,1,72,109.2,1,0,0.6728571428571428,Two year,Bank transfer (automatic)
7576-ASEJU,0,0.00014379018673786067,519538.5,3,41,74.7,1,0,0.5283333333333333,One year,Credit card (automatic)
9058-HRZSV,0,0.00014379018673786067,656552.0,3,65,94.4,2,0,0.5972727272727273,Month-to-month,Electronic check
4522-AKYLR,0,0.00014379018673786067,381134.0,2,13,54.8,1,1,0.7816666666666666,Month-to-month,Electronic check
0221-WMXNQ,0,0.00018170670502769455,414651.05,2,4,75.35,3,0,0.665,Month-to-month,Electronic check
0303-UNCIP,0,0.00018170670502769455,357695.0,2,41,65.0,5,1,0.5962500000000001,One year,Mailed check
9947-OTFQU,1,0.9997132190168585,74.4,2,15,74.4,4,1,0.4054545454545454,Month-to-month,Electronic check
0322-YINQP,1,0.9989252434971471,48.55,0,1,48.55,4,1,0.9,Month-to-month,Mailed check
0959-WHOKV,0,0.00014379018673786067,688545.0,3,42,99.0,2,1,0.8333333333333334,One year,Electronic check
4075-JFPGR,0,0.00014379018673786067,650292.5,3,51,93.5,2,1,0.606,One year,Electronic check
4629-NRXKX,1,0.9989329512057057,70.4,2,2,70.4,2,1,0.31,Month-to-month,Electronic check
9514-JDSKI,1,0.9998704384188766,40.2,0,1,40.2,4,2,0.44,Month-to-month,Electronic check
3282-ZISZV,0,0.000195159391055805,428878.8,2,32,83.7,1,1,0.5791666666666666,One year,Credit card (automatic)
3675-YDUPJ,0,0.000195159391055805,101711.40000000001,0,10,19.85,1,0,0.553,Month-to-month,Mailed check
4111-BNXIF,0,0.00014379018673786067,414170.25,2,67,59.55,2,0,0.5640000000000001,Two year,Electronic check
7017-VFHAY,0,0.00014379018673786067,800520.5,1,61,115.1,1,0,0.6936363636363636,Two year,Credit card (automatic)
6655-LHBYW,0,0.00014379018673786067,795304.25,3,50,114.35,2,0,0.8142857142857142,One year,Credit card (automatic)
4959-JOSRX,1,0.9995041745176604,44.6,0,2,44.6,2,0,0.665,Month-to-month,Credit card (automatic)
5046-NUHWD,0,0.00018170670502769455,247635.0,2,29,45.0,3,0,0.6314285714285715,Month-to-month,Electronic check
7273-TEFQD,1,0.999779557049278,41.15,0,3,41.15,3,1,0.8166666666666668,Month-to-month,Electronic check
3606-TWKGI,1,0.9997842903719671,106.9,2,13,106.9,4,2,0.6233333333333334,Month-to-month,Electronic check
7529-ZDFXI,0,0.00014379018673786067,624906.75,2,57,89.85,2,1,0.4228571428571429,Month-to-month,Electronic check
7605-BDWDC,0,0.00014379018673786067,346706.75,2,31,49.85,1,0,0.6818181818181818,Two year,Bank transfer (automatic)
1950-KSVVJ,0,0.00018170670502769455,623489.9,1,45,113.3,3,1,0.7125,One year,Mailed check
0123-CRBRT,0,0.00014379018673786067,612735.5,3,61,88.1,1,0,0.79,Two year,Mailed check
6292-TOSSS,0,0.00014379018673786067,173179.5,2,50,24.9,1,0,0.6091666666666667,Two year,Bank transfer (automatic)
3197-ARFOY,0,0.00014379018673786067,730275.0,1,19,105.0,1,0,0.6125,Month-to-month,Mailed check
6323-AYBRX,1,0.9997132190168585,19.35,0,59,19.35,4,0,0.6116666666666667,Two year,Mailed check
7014-ZZXAW,0,0.00014379018673786067,168658.75,0,71,24.25,2,0,0.6937500000000001,Two year,Credit card (automatic)
4385-GZQXV,1,0.9989329512057057,94.45,2,16,94.45,2,1,0.5128571428571428,Month-to-month,Electronic check
7633-MVPUY,0,0.00014379018673786067,415561.25,3,57,59.75,1,1,0.7012499999999999,Two year,Electronic check
6366-ZGQGL,1,0.9998223218742645,24.8,0,1,24.8,5,1,0.93,Month-to-month,Bank transfer (automatic)
4716-HHKQH,0,0.00014379018673786067,744532.75,1,20,107.05,2,0,0.768,Month-to-month,Electronic check
5940-AHUHD,1,0.9989930168119275,70.6,0,1,70.6,2,0,0.63,Month-to-month,Mailed check
6432-TWQLB,1,0.9996295255195231,85.4,2,5,85.4,2,1,0.4966666666666666,Month-to-month,Electronic check
4484-GLZOU,1,0.9997842903719671,105.05,2,52,105.05,7,3,0.4375,Month-to-month,Electronic check
3179-GBRWV,0,0.000195159391055805,332803.8,0,21,64.95,1,0,0.5588888888888888,Month-to-month,Bank transfer (automatic)
8645-KWHJO,0,0.00014379018673786067,382525.0,3,14,55.0,1,0,0.6288888888888889,Month-to-month,Electronic check
4130-MZLCC,0,0.00014379018673786067,351575.25,0,5,50.55,2,0,0.5,Month-to-month,Bank transfer (automatic)
0314-TKOSI,0,0.00014379018673786067,383568.25,3,6,55.15,1,0,0.4116666666666666,Month-to-month,Mailed check
8229-MYEJZ,0,0.00018170670502769455,281753.60000000003,2,10,51.2,3,1,0.5566666666666666,Month-to-month,Electronic check
2080-SRCDE,0,0.0002324992033749469,109245.4,2,1,25.4,0,0,0.59,Month-to-month,Mailed check
9577-WJVCQ,0,0.00014379018673786067,378699.75,3,68,54.45,1,1,0.704,Month-to-month,Mailed check
9512-UIBFX,1,0.9979432136731567,95.15,2,18,95.15,1,1,0.71,Month-to-month,Mailed check
6202-DYYFX,0,0.00018170670502769455,418228.0,2,22,76.0,5,0,0.645,One year,Credit card (automatic)
3808-HFKDE,0,0.00014379018673786067,308454.25,3,20,44.35,2,0,0.6140000000000001,Month-to-month,Electronic check
5583-SXDAG,1,0.9990534007648995,70.0,0,1,70.0,2,0,0.91,Month-to-month,Electronic check
3488-PGMQJ,1,0.9916973727265668,74.5,3,8,74.5,2,0,0.8233333333333333,Month-to-month,Electronic check
3580-REOAC,1,0.9994348862350328,44.85,2,10,44.85,5,2,0.45,Month-to-month,Credit card (automatic)
7534-BFESC,1,0.9997842903719671,76.1,0,24,76.1,3,0,0.6309090909090909,Month-to-month,Electronic check
3727-OWVYD,0,0.00014379018673786067,425646.0,3,35,61.2,1,0,0.502,One year,Mailed check
2294-SALNE,0,0.000195159391055805,444763.2,0,23,86.8,2,0,0.485,One year,Mailed check
4847-TAJYI,0,0.00014379018673786067,621429.25,3,6,89.35,2,0,0.772,Month-to-month,Electronic check
1563-IWQEX,0,0.00014379018673786067,137013.5,0,12,19.7,1,0,0.6336363636363637,Month-to-month,Mailed check
8203-XJZRC,0,0.0016553579973402446,12231.0,0,1,20.25,1,0,0.27,Month-to-month,Mailed check
6556-DBKZF,0,0.00014379018673786067,528927.75,1,71,76.05,1,0,0.6925,Two year,Electronic check
6851-WEFYX,0,0.00014379018673786067,701064.0,1,35,100.8,2,0,0.4514285714285714,Month-to-month,Electronic check
2985-JUUBZ,0,0.00014379018673786067,518495.25,3,40,74.55,1,0,0.4922222222222221,Month-to-month,Electronic check
6390-DSAZX,1,0.9997945977969802,73.6,0,1,73.6,4,1,0.26,Month-to-month,Mailed check
0895-LMRSF,0,0.000195159391055805,332547.60000000003,0,23,64.9,1,1,0.52,One year,Bank transfer (automatic)
8098-LLAZX,1,0.9996846905260334,95.45,3,4,95.45,7,4,0.7949999999999999,Month-to-month,Electronic check
8266-VBFQL,0,0.00014379018673786067,628732.0,2,4,90.4,2,1,0.4666666666666667,Month-to-month,Electronic check
8181-YHCMF,0,0.00014379018673786067,419386.5,2,68,60.3,1,0,0.5800000000000001,Two year,Credit card (automatic)
2240-HSJQD,0,0.00014379018673786067,569266.75,2,38,81.85,1,0,0.5175000000000001,Month-to-month,Mailed check
1248-DYXUB,0,0.00018170670502769455,136474.4,0,52,24.8,3,0,0.6166666666666667,Two year,Mailed check
0265-EDXBD,1,0.9994368147063997,74.9,0,32,74.9,4,1,0.6375,Month-to-month,Electronic check
4115-BNPJY,0,0.00014379018673786067,525450.25,3,29,75.55,2,1,0.7677777777777777,Two year,Mailed check
3167-SNQPL,0,0.0001247263119041883,811020.7000000001,3,38,101.15,2,0,0.3933333333333333,Month-to-month,Electronic check
4091-TVOCN,0,0.00014379018673786067,547706.25,3,48,78.75,2,0,0.5871428571428572,One year,Credit card (automatic)
1098-TDVUQ,0,0.00025933401543275556,74228.0,0,1,19.25,2,0,0.31,Month-to-month,Bank transfer (automatic)
7277-OZCGZ,0,0.00014379018673786067,619342.75,2,22,89.05,1,0,0.5075,Month-to-month,Electronic check
1557-EMYVT,0,0.00014379018673786067,800172.75,2,43,115.05,2,0,0.599,Two year,Credit card (automatic)
2799-ARNLO,0,0.00014379018673786067,482329.24999999994,2,5,69.35,1,0,0.384,Month-to-month,Electronic check
7563-BIUPC,1,0.9997842903719671,80.6,0,5,80.6,6,2,0.61,Month-to-month,Electronic check
5027-YOCXN,0,0.00018170670502769455,605605.15,1,51,110.05,3,0,0.422,One year,Credit card (automatic)
3973-SKMLN,0,0.00014379018673786067,138404.5,0,71,19.9,1,0,0.502,Two year,Credit card (automatic)
2321-OMBXY,1,0.9993679246464245,80.3,0,38,80.3,2,0,0.4809090909090908,One year,Credit card (automatic)
2840-XANRC,1,0.9993679246464245,93.15,2,24,93.15,2,0,0.5529999999999999,Month-to-month,Electronic check
6745-JEFZB,0,0.00014379018673786067,636382.5,1,35,91.5,2,1,0.5075000000000001,Month-to-month,Credit card (automatic)
5020-ZSTTY,1,0.9996846905260334,82.45,2,54,82.45,5,1,0.7424999999999999,One year,Bank transfer (automatic)
9880-TDQAC,0,0.00014379018673786067,417300.0,2,72,60.0,1,0,0.7100000000000001,Two year,Electronic check
8705-WZCYL,0,0.007131252592391894,6272.0,0,1,44.8,2,1,0.43,Month-to-month,Electronic check
7102-JJVTX,0,0.00014379018673786067,338013.0,1,9,48.6,2,0,0.4600000000000001,One year,Mailed check
8626-PTQGE,0,0.00014379018673786067,417647.75,3,69,60.05,2,0,0.64,Two year,Bank transfer (automatic)
4983-CLMLV,0,0.00018170670502769455,565158.1,3,52,102.7,3,0,0.65625,Month-to-month,Credit card (automatic)
5701-YVSVF,0,0.00020697552072358876,400489.9,2,11,82.9,3,3,0.6333333333333333,Month-to-month,Electronic check
5804-LEPIM,1,0.9997663220249275,70.35,0,2,70.35,3,2,0.74,Month-to-month,Electronic check
5697-GOMBF,0,0.00014379018673786067,249684.5,2,28,35.9,1,0,0.5366666666666666,Month-to-month,Electronic check
2739-CACDQ,0,0.00014379018673786067,574830.75,3,17,82.65,2,1,0.61,Month-to-month,Credit card (automatic)
9385-EHGDO,0,0.00018170670502769455,109234.55,0,35,19.85,3,1,0.5766666666666667,Two year,Mailed check
9498-FIMXL,0,0.00018170670502769455,105657.59999999999,0,8,19.2,3,1,0.625,One year,Mailed check
2379-GYFLQ,0,0.00018170670502769455,522234.7,1,46,94.9,4,2,0.6025,One year,Credit card (automatic)
0122-OAHPZ,1,0.9997628302629658,73.85,0,7,73.85,4,2,0.6466666666666666,Month-to-month,Electronic check
2868-SNELZ,1,0.999725909059752,80.6,2,2,80.6,3,1,0.63,Month-to-month,Mailed check
4322-RCYMT,1,0.9997628302629658,75.8,0,68,75.8,4,2,0.8533333333333332,One year,Bank transfer (automatic)
6680-NENYN,1,0.9997628302629658,104.6,0,43,104.6,3,0,0.725,Two year,Electronic check
2088-IEBAU,0,0.00014379018673786067,613083.25,3,68,88.15,1,0,0.6011111111111112,Two year,Electronic check
7982-VCELR,0,0.00014379018673786067,659334.0,3,36,94.8,1,0,0.5175000000000001,Month-to-month,Credit card (automatic)
1343-EHPYB,1,0.9994348862350328,103.4,3,63,103.4,6,1,0.58,Month-to-month,Electronic check
6035-BXTTY,0,0.00014379018673786067,380090.75,2,32,54.65,2,0,0.635,Month-to-month,Bank transfer (automatic)
6885-PKOAM,0,0.00018170670502769455,471882.25,3,71,85.75,4,0,0.752,Two year,Credit card (automatic)
7520-HQWJU,0,0.000195159391055805,345613.8,0,66,67.45,1,0,0.6725,Month-to-month,Bank transfer (automatic)
9639-BUJXT,0,0.00014379018673786067,142577.5,0,63,20.5,2,2,0.5233333333333333,One year,Mailed check
5924-SNGKP,0,0.0003066145612848911,66035.25,0,41,20.25,2,2,0.7033333333333333,One year,Credit card (automatic)
0021-IKXGC,0,0.1851701204138158,360.5,2,1,72.1,1,0,0.93,Month-to-month,Electronic check
2034-GDRCN,1,0.9985389047994291,90.4,2,2,90.4,2,0,0.9,Month-to-month,Electronic check
8966-SNIZF,0,0.00014379018673786067,135274.75,0,70,19.45,2,0,0.5063636363636363,Two year,Bank transfer (automatic)
6243-OZGFH,0,0.00014379018673786067,312627.25,2,23,44.95,2,0,0.45,Month-to-month,Electronic check
4654-DLAMQ,0,0.00014379018673786067,674635.0,3,64,97.0,2,0,0.6828571428571427,One year,Bank transfer (automatic)
0513-RBGPE,0,0.00014379018673786067,436774.0,2,37,62.8,1,0,0.6377777777777777,Two year,Credit card (automatic)
5160-UXJED,0,0.00014379018673786067,310193.0,0,17,44.6,2,0,0.634,One year,Mailed check
4115-NZRKS,0,0.0001247263119041883,714804.7000000001,1,7,89.15,2,0,0.5566666666666666,Month-to-month,Electronic check
0219-YTZUE,1,0.9997132190168585,84.8,2,4,84.8,5,1,0.5800000000000001,Month-to-month,Bank transfer (automatic)
0623-IIHUG,1,0.9996846905260334,41.9,0,21,41.9,5,2,0.679,Month-to-month,Electronic check
4572-DVCGN,1,0.9997628302629658,80.25,0,10,80.25,4,1,0.7366666666666667,Month-to-month,Bank transfer (automatic)
3351-NGXYI,0,0.00011636993164001872,464881.3,2,16,54.1,2,0,0.6466666666666666,Month-to-month,Electronic check
8984-EYLLL,0,0.000195159391055805,539301.0,0,64,105.25,1,0,0.7333333333333334,Two year,Electronic check
9057-MSWCO,1,0.9997995039522727,30.75,0,27,30.75,3,2,0.5925,Month-to-month,Credit card (automatic)
9833-TGFHX,0,0.00018170670502769455,534341.2999999999,3,42,97.1,3,2,0.4650000000000001,One year,Electronic check
9294-TDIPC,0,0.0001519300605610007,132956.4,0,5,20.2,2,0,0.588,Month-to-month,Mailed check
5229-DTFYB,0,0.00018170670502769455,543696.4,1,41,98.8,3,0,0.52,Two year,Bank transfer (automatic)
0104-PPXDV,0,0.00014379018673786067,349836.5,2,58,50.3,2,0,0.5925,One year,Credit card (automatic)
5176-LMJXE,0,0.00014379018673786067,142925.25,0,47,20.55,2,0,0.5720000000000001,Two year,Mailed check
3583-KRKMD,0,0.00014379018673786067,527884.5,2,18,75.9,1,1,0.60875,Month-to-month,Bank transfer (automatic)
1010-DIAUQ,1,0.9997842903719671,96.5,0,5,96.5,4,3,0.595,Month-to-month,Bank transfer (automatic)
9069-LGEUL,0,0.000195159391055805,307183.8,0,23,59.95,1,1,0.5372727272727272,Month-to-month,Bank transfer (automatic)
7302-ZHMHP,0,0.0002459853861295459,77844.75,0,1,19.15,1,0,0.57,Month-to-month,Mailed check
9571-EDEBV,0,0.00014379018673786067,686110.75,3,71,98.65,2,0,0.6011111111111112,One year,Credit card (automatic)
3520-FJGCV,0,0.00014379018673786067,783133.0,3,72,112.6,1,0,0.5983333333333333,Two year,Credit card (automatic)
6563-VRERX,0,0.0001247263119041883,165170.80000000002,0,33,20.6,1,0,0.5614285714285715,One year,Mailed check
0259-GBZSH,1,0.9218484479445331,85.65,0,2,85.65,2,1,0.44,Month-to-month,Electronic check
6122-EFVKN,0,0.00022685966992171672,157586.0,0,24,35.75,3,0,0.6875,Two year,Mailed check
2805-EDJPQ,0,0.00014379018673786067,693761.25,3,56,99.75,2,0,0.3833333333333333,One year,Credit card (automatic)
6862-CQUMB,0,0.00014379018673786067,668375.5,1,37,96.1,1,0,0.49,Month-to-month,Credit card (automatic)
7156-MXBJE,0,0.00014379018673786067,591870.5,2,43,85.1,1,0,0.5933333333333334,One year,Credit card (automatic)
6158-HDPXZ,0,0.9968258646200806,25.35,0,1,25.35,2,0,0.38,Month-to-month,Mailed check
9601-BRXPO,1,0.999779557049278,104.95,0,25,104.95,7,3,0.6449999999999999,Month-to-month,Bank transfer (automatic)
2863-IMQDR,0,0.000195159391055805,459366.60000000003,2,61,89.65,1,0,0.6212500000000001,Two year,Electronic check
5686-CMAWK,0,0.00014379018673786067,603346.25,1,17,86.75,1,0,0.6355555555555557,One year,Electronic check
5651-CRHKQ,0,0.0001247263119041883,691151.6,3,41,86.2,2,0,0.422,One year,Bank transfer (automatic)
6905-NIQIN,1,0.9992049425533637,50.65,0,1,50.65,2,1,0.61,Month-to-month,Mailed check
8204-YJCLA,0,0.00014379018673786067,450684.0,3,72,64.8,1,0,0.58,Two year,Bank transfer (automatic)
5167-ZFFMM,1,0.9989636656006106,90.85,0,1,90.85,5,3,0.29,Month-to-month,Credit card (automatic)
6583-SZVGP,0,0.0001247263119041883,866745.7999999999,2,48,108.1,2,0,0.6780000000000002,Two year,Bank transfer (automatic)
4895-TMWIR,1,0.999779557049278,19.95,0,11,19.95,4,1,0.806,Month-to-month,Mailed check
0533-BNWKF,1,0.9997842903719671,85.45,2,55,85.45,6,1,0.3299999999999999,Month-to-month,Electronic check
1708-PBBOA,0,0.000195159391055805,280539.0,0,42,54.75,1,1,0.6,One year,Electronic check
8782-LKFPK,0,0.001694896363004507,53336.0,2,44,90.4,3,0,0.6933333333333334,Month-to-month,Mailed check
5522-JBWMO,0,0.000267605442722115,164428.0,2,1,44.0,1,0,0.26,Month-to-month,Electronic check
3597-MVHJT,0,0.00014379018673786067,664898.0,2,27,95.6,1,0,0.50625,Month-to-month,Bank transfer (automatic)
9774-NRNAU,0,0.00014379018673786067,589784.0,2,27,84.8,2,1,0.6900000000000001,Month-to-month,Bank transfer (automatic)
0224-RLWWD,0,0.0597266820410102,753.0999999999999,2,2,44.3,2,2,0.83,Month-to-month,Electronic check
9967-ATRFS,0,0.00014379018673786067,138404.5,0,19,19.9,1,0,0.6944444444444444,Month-to-month,Mailed check
3951-NJCVI,0,0.00014379018673786067,661072.75,1,42,95.05,2,1,0.488,Month-to-month,Electronic check
2977-CEBSX,0,0.00014379018673786067,626297.75,3,66,90.05,1,0,0.6945454545454545,Two year,Credit card (automatic)
0177-PXBAT,0,0.00020697552072358876,530926.9,3,33,109.9,4,3,0.4225,Month-to-month,Bank transfer (automatic)
6599-CEBNN,1,0.9997995039522727,73.95,0,34,73.95,5,4,0.5875,Month-to-month,Credit card (automatic)
2519-ERQOJ,0,0.00014379018673786067,379743.0,0,33,54.6,2,0,0.63,Month-to-month,Electronic check
5876-QMYLD,0,0.00018170670502769455,110335.15000000001,0,23,20.05,5,1,0.54,One year,Mailed check
2277-AXSDC,0,0.00020190377044094636,97821.75,0,32,19.75,4,1,0.7433333333333333,One year,Bank transfer (automatic)
9442-JTWDL,0,0.00014379018673786067,139447.75,0,11,20.05,1,0,0.48,One year,Credit card (automatic)
0979-PHULV,1,0.9994368147063997,99.45,0,69,99.45,4,1,0.4333333333333333,Month-to-month,Credit card (automatic)
3067-SVMTC,0,0.00018170670502769455,307617.7,0,68,55.9,3,0,0.6039999999999999,One year,Bank transfer (automatic)
5495-GPSRW,0,0.00014379018673786067,137013.5,0,20,19.7,2,0,0.6677777777777778,Two year,Mailed check
7606-BPHHN,0,0.000195159391055805,101455.2,0,72,19.8,2,1,0.5981818181818181,Two year,Credit card (automatic)
4742-DRORA,0,0.00014379018673786067,663507.0,1,60,95.4,1,1,0.4871428571428571,One year,Bank transfer (automatic)
0111-KLBQG,0,0.00018170670502769455,517006.85000000003,1,32,93.95,3,0,0.6329999999999999,Month-to-month,Mailed check
4800-VHZKI,1,0.9997924521357768,19.9,0,1,19.9,3,0,0.52,Month-to-month,Mailed check
7989-CHGTL,1,0.9955698473313722,19.6,0,1,19.6,3,2,0.62,Month-to-month,Mailed check
0334-GDDSO,1,0.999779557049278,81.35,0,3,81.35,3,2,0.6866666666666666,Month-to-month,Electronic check
4163-NCJAK,0,0.000195159391055805,125281.8,0,46,24.45,1,1,0.6266666666666666,One year,Bank transfer (automatic)
5233-AOZUF,0,0.00018170670502769455,412449.85000000003,3,29,74.95,3,1,0.6819999999999999,Month-to-month,Electronic check
5973-EJGDP,0,0.00014379018673786067,607519.25,3,51,87.35,2,0,0.633,Month-to-month,Electronic check
1996-DBMUS,0,0.000195159391055805,362010.60000000003,0,48,70.65,2,0,0.66875,Month-to-month,Bank transfer (automatic)
7916-VCCPB,0,0.00014379018673786067,509453.75,2,16,73.25,1,0,0.5475,Month-to-month,Bank transfer (automatic)
4686-GEFRM,0,0.00018170670502769455,543146.1,3,70,98.7,3,0,0.6909090909090909,Two year,Bank transfer (automatic)
5249-QYHEX,0,0.00018170670502769455,136474.4,0,40,24.8,3,1,0.54,Two year,Mailed check
0578-SKVMF,1,0.9997628302629658,83.3,0,22,83.3,7,4,0.7083333333333334,Month-to-month,Electronic check
5564-NEMQO,1,0.9997898286900913,75.3,0,1,75.3,3,3,0.62,Month-to-month,Bank transfer (automatic)
2233-FAGXV,0,0.00014379018673786067,169006.5,0,5,24.3,2,1,0.4824999999999999,Month-to-month,Mailed check
5605-IYGFG,0,0.00018170670502769455,384384.55,3,7,69.85,3,0,0.495,Month-to-month,Bank transfer (automatic)
7663-ZTEGJ,0,0.00018170670502769455,553326.65,1,29,100.55,4,0,0.6699999999999999,One year,Credit card (automatic)
3935-TBRZZ,0,0.00018170670502769455,141427.1,2,44,25.7,3,0,0.469,One year,Mailed check
8111-BKVDS,0,0.00014379018673786067,283068.5,2,10,40.7,1,0,0.6687500000000001,Month-to-month,Bank transfer (automatic)
2055-SIFSS,0,0.00018170670502769455,284229.95,2,55,51.65,3,0,0.7025,Month-to-month,Bank transfer (automatic)
2806-MLNTI,0,0.000195159391055805,538532.4,2,52,105.1,2,2,0.6866666666666666,One year,Bank transfer (automatic)
8734-DKSTZ,0,0.00018170670502769455,472982.85000000003,3,10,85.95,5,0,0.6283333333333333,Month-to-month,Electronic check
4360-PNRQB,0,0.0004994864082311191,151351.19999999998,3,18,75.6,1,0,0.6066666666666666,Month-to-month,Bank transfer (automatic)
6152-ONASV,0,0.00018170670502769455,320549.75,2,68,58.25,3,0,0.6018181818181817,One year,Bank transfer (automatic)
9063-ZGTUY,1,0.9997995039522727,19.4,0,61,19.4,8,2,0.4533333333333333,Month-to-month,Mailed check
